date_id,year,month,quarter,week,day
2022-02-15,2022,2,1,7,15
2022-02-16,2022,2,1,7,16
2022-02-17,2022,2,1,7,17
2022-02-18,2022,2,1,7,18
2022-02-19,2022,2,1,7,19
2022-02-20,2022,2,1,7,20
2022-02-21,2022,2,1,8,21
2022-02-22,2022,2,1,8,22
2022-02-23,2022,2,1,8,23
2022-02-24,2022,2,1,8,24
2022-02-25,2022,2,1,8,25
2022-02-26,2022,2,1,8,26
2022-02-27,2022,2,1,8,27
2022-02-28,2022,2,1,9,28
2022-03-01,2022,3,1,9,1
2022-03-02,2022,3,1,9,2
2022-03-03,2022,3,1,9,3
2022-03-04,2022,3,1,9,4
2022-03-05,2022,3,1,9,5
2022-03-06,2022,3,1,9,6
2022-03-07,2022,3,1,10,7
2022-03-08,2022,3,1,10,8
2022-03-09,2022,3,1,10,9
2022-03-10,2022,3,1,10,10
2022-03-11,2022,3,1,10,11
2022-03-12,2022,3,1,10,12
2022-03-13,2022,3,1,10,13
2022-03-14,2022,3,1,11,14
2022-03-15,2022,3,1,11,15
2022-03-16,2022,3,1,11,16
2022-03-17,2022,3,1,11,17
2022-03-18,2022,3,1,11,18
2022-03-19,2022,3,1,11,19
2022-03-20,2022,3,1,11,20
2022-03-21,2022,3,1,12,21
2022-03-22,2022,3,1,12,22
2022-03-23,2022,3,1,12,23
2022-03-24,2022,3,1,12,24
2022-03-25,2022,3,1,12,25
2022-03-26,2022,3,1,12,26
2022-03-27,2022,3,1,12,27
2022-03-28,2022,3,1,13,28
2022-03-29,2022,3,1,13,29
2022-03-30,2022,3,1,13,30
2022-03-31,2022,3,1,13,31
2022-04-01,2022,4,2,13,1
2022-04-02,2022,4,2,13,2
2022-04-03,2022,4,2,13,3
2022-04-04,2022,4,2,14,4
2022-04-05,2022,4,2,14,5
2022-04-06,2022,4,2,14,6
2022-04-07,2022,4,2,14,7
2022-04-08,2022,4,2,14,8
2022-04-09,2022,4,2,14,9
2022-04-10,2022,4,2,14,10
2022-04-11,2022,4,2,15,11
2022-04-12,2022,4,2,15,12
2022-04-13,2022,4,2,15,13
2022-04-14,2022,4,2,15,14
2022-04-15,2022,4,2,15,15
2022-04-16,2022,4,2,15,16
2022-04-17,2022,4,2,15,17
2022-04-18,2022,4,2,16,18
2022-04-19,2022,4,2,16,19
2022-04-20,2022,4,2,16,20
2022-04-21,2022,4,2,16,21
2022-04-22,2022,4,2,16,22
2022-04-23,2022,4,2,16,23
2022-04-24,2022,4,2,16,24
2022-04-25,2022,4,2,17,25
2022-04-26,2022,4,2,17,26
2022-04-27,2022,4,2,17,27
2022-04-28,2022,4,2,17,28
2022-04-29,2022,4,2,17,29
2022-04-30,2022,4,2,17,30
2022-05-01,2022,5,2,17,1
2022-05-02,2022,5,2,18,2
2022-05-03,2022,5,2,18,3
2022-05-04,2022,5,2,18,4
2022-05-05,2022,5,2,18,5
2022-05-06,2022,5,2,18,6
2022-05-07,2022,5,2,18,7
2022-05-08,2022,5,2,18,8
2022-05-09,2022,5,2,19,9
2022-05-10,2022,5,2,19,10
2022-05-11,2022,5,2,19,11
2022-05-12,2022,5,2,19,12
2022-05-13,2022,5,2,19,13
2022-05-14,2022,5,2,19,14
2022-05-15,2022,5,2,19,15
2022-05-16,2022,5,2,20,16
2022-05-17,2022,5,2,20,17
2022-05-18,2022,5,2,20,18
2022-05-19,2022,5,2,20,19
2022-05-20,2022,5,2,20,20
2022-05-21,2022,5,2,20,21
2022-05-22,2022,5,2,20,22
2022-05-23,2022,5,2,21,23
2022-05-24,2022,5,2,21,24
2022-05-25,2022,5,2,21,25
2022-05-26,2022,5,2,21,26
2022-05-27,2022,5,2,21,27
2022-05-28,2022,5,2,21,28
2022-05-29,2022,5,2,21,29
2022-05-30,2022,5,2,22,30
2022-05-31,2022,5,2,22,31
2022-06-01,2022,6,2,22,1
2022-06-02,2022,6,2,22,2
2022-06-03,2022,6,2,22,3
2022-06-04,2022,6,2,22,4
2022-06-05,2022,6,2,22,5
2022-06-06,2022,6,2,23,6
2022-06-07,2022,6,2,23,7
2022-06-08,2022,6,2,23,8
2022-06-09,2022,6,2,23,9
2022-06-10,2022,6,2,23,10
2022-06-11,2022,6,2,23,11
2022-06-12,2022,6,2,23,12
2022-06-13,2022,6,2,24,13
2022-06-14,2022,6,2,24,14
2022-06-15,2022,6,2,24,15
2022-06-16,2022,6,2,24,16
2022-06-17,2022,6,2,24,17
2022-06-18,2022,6,2,24,18
2022-06-19,2022,6,2,24,19
2022-06-20,2022,6,2,25,20
2022-06-21,2022,6,2,25,21
2022-06-22,2022,6,2,25,22
2022-06-23,2022,6,2,25,23
2022-06-24,2022,6,2,25,24
2022-06-25,2022,6,2,25,25
2022-06-26,2022,6,2,25,26
2022-06-27,2022,6,2,26,27
2022-06-28,2022,6,2,26,28
2022-06-29,2022,6,2,26,29
2022-06-30,2022,6,2,26,30
2022-07-01,2022,7,3,26,1
2022-07-02,2022,7,3,26,2
2022-07-03,2022,7,3,26,3
2022-07-04,2022,7,3,27,4
2022-07-05,2022,7,3,27,5
2022-07-06,2022,7,3,27,6
2022-07-07,2022,7,3,27,7
2022-07-08,2022,7,3,27,8
2022-07-09,2022,7,3,27,9
2022-07-10,2022,7,3,27,10
2022-07-11,2022,7,3,28,11
2022-07-12,2022,7,3,28,12
2022-07-13,2022,7,3,28,13
2022-07-14,2022,7,3,28,14
2022-07-15,2022,7,3,28,15
2022-07-16,2022,7,3,28,16
2022-07-17,2022,7,3,28,17
2022-07-18,2022,7,3,29,18
2022-07-19,2022,7,3,29,19
2022-07-20,2022,7,3,29,20
2022-07-21,2022,7,3,29,21
2022-07-22,2022,7,3,29,22
2022-07-23,2022,7,3,29,23
2022-07-24,2022,7,3,29,24
2022-07-25,2022,7,3,30,25
2022-07-26,2022,7,3,30,26
2022-07-27,2022,7,3,30,27
2022-07-28,2022,7,3,30,28
2022-07-29,2022,7,3,30,29
2022-07-30,2022,7,3,30,30
2022-07-31,2022,7,3,30,31
2022-08-01,2022,8,3,31,1
2022-08-02,2022,8,3,31,2
2022-08-03,2022,8,3,31,3
2022-08-04,2022,8,3,31,4
2022-08-05,2022,8,3,31,5
2022-08-06,2022,8,3,31,6
2022-08-07,2022,8,3,31,7
2022-08-08,2022,8,3,32,8
2022-08-09,2022,8,3,32,9
2022-08-10,2022,8,3,32,10
2022-08-11,2022,8,3,32,11
2022-08-12,2022,8,3,32,12
2022-08-13,2022,8,3,32,13
2022-08-14,2022,8,3,32,14
2022-08-15,2022,8,3,33,15
2022-08-16,2022,8,3,33,16
2022-08-17,2022,8,3,33,17
2022-08-18,2022,8,3,33,18
2022-08-19,2022,8,3,33,19
2022-08-20,2022,8,3,33,20
2022-08-21,2022,8,3,33,21
2022-08-22,2022,8,3,34,22
2022-08-23,2022,8,3,34,23
2022-08-24,2022,8,3,34,24
2022-08-25,2022,8,3,34,25
2022-08-26,2022,8,3,34,26
2022-08-27,2022,8,3,34,27
2022-08-28,2022,8,3,34,28
2022-08-29,2022,8,3,35,29
2022-08-30,2022,8,3,35,30
2022-08-31,2022,8,3,35,31
2022-09-01,2022,9,3,35,1
2022-09-02,2022,9,3,35,2
2022-09-03,2022,9,3,35,3
2022-09-04,2022,9,3,35,4
2022-09-05,2022,9,3,36,5
2022-09-06,2022,9,3,36,6
2022-09-07,2022,9,3,36,7
2022-09-08,2022,9,3,36,8
2022-09-09,2022,9,3,36,9
2022-09-10,2022,9,3,36,10
2022-09-11,2022,9,3,36,11
2022-09-12,2022,9,3,37,12
2022-09-13,2022,9,3,37,13
2022-09-14,2022,9,3,37,14
2022-09-15,2022,9,3,37,15
2022-09-16,2022,9,3,37,16
2022-09-17,2022,9,3,37,17
2022-09-18,2022,9,3,37,18
2022-09-19,2022,9,3,38,19
2022-09-20,2022,9,3,38,20
2022-09-21,2022,9,3,38,21
2022-09-22,2022,9,3,38,22
2022-09-23,2022,9,3,38,23
2022-09-24,2022,9,3,38,24
2022-09-25,2022,9,3,38,25
2022-09-26,2022,9,3,39,26
2022-09-27,2022,9,3,39,27
2022-09-28,2022,9,3,39,28
2022-09-29,2022,9,3,39,29
2022-09-30,2022,9,3,39,30
2022-10-01,2022,10,4,39,1
2022-10-02,2022,10,4,39,2
2022-10-03,2022,10,4,40,3
2022-10-04,2022,10,4,40,4
2022-10-05,2022,10,4,40,5
2022-10-06,2022,10,4,40,6
2022-10-07,2022,10,4,40,7
2022-10-08,2022,10,4,40,8
2022-10-09,2022,10,4,40,9
2022-10-10,2022,10,4,41,10
2022-10-11,2022,10,4,41,11
2022-10-12,2022,10,4,41,12
2022-10-13,2022,10,4,41,13
2022-10-14,2022,10,4,41,14
2022-10-15,2022,10,4,41,15
2022-10-16,2022,10,4,41,16
2022-10-17,2022,10,4,42,17
2022-10-18,2022,10,4,42,18
2022-10-19,2022,10,4,42,19
2022-10-20,2022,10,4,42,20
2022-10-21,2022,10,4,42,21
2022-10-22,2022,10,4,42,22
2022-10-23,2022,10,4,42,23
2022-10-24,2022,10,4,43,24
2022-10-25,2022,10,4,43,25
2022-10-26,2022,10,4,43,26
2022-10-27,2022,10,4,43,27
2022-10-28,2022,10,4,43,28
2022-10-29,2022,10,4,43,29
2022-10-30,2022,10,4,43,30
2022-10-31,2022,10,4,44,31
2022-11-01,2022,11,4,44,1
2022-11-02,2022,11,4,44,2
2022-11-03,2022,11,4,44,3
2022-11-04,2022,11,4,44,4
2022-11-05,2022,11,4,44,5
2022-11-06,2022,11,4,44,6
2022-11-07,2022,11,4,45,7
2022-11-08,2022,11,4,45,8
2022-11-09,2022,11,4,45,9
2022-11-10,2022,11,4,45,10
2022-11-11,2022,11,4,45,11
2022-11-12,2022,11,4,45,12
2022-11-13,2022,11,4,45,13
2022-11-14,2022,11,4,46,14
2022-11-15,2022,11,4,46,15
2022-11-16,2022,11,4,46,16
2022-11-17,2022,11,4,46,17
2022-11-18,2022,11,4,46,18
2022-11-19,2022,11,4,46,19
2022-11-20,2022,11,4,46,20
2022-11-21,2022,11,4,47,21
2022-11-22,2022,11,4,47,22
2022-11-23,2022,11,4,47,23
2022-11-24,2022,11,4,47,24
2022-11-25,2022,11,4,47,25
2022-11-26,2022,11,4,47,26
2022-11-27,2022,11,4,47,27
2022-11-28,2022,11,4,48,28
2022-11-29,2022,11,4,48,29
2022-11-30,2022,11,4,48,30
2022-12-01,2022,12,4,48,1
2022-12-02,2022,12,4,48,2
2022-12-03,2022,12,4,48,3
2022-12-04,2022,12,4,48,4
2022-12-05,2022,12,4,49,5
2022-12-06,2022,12,4,49,6
2022-12-07,2022,12,4,49,7
2022-12-08,2022,12,4,49,8
2022-12-09,2022,12,4,49,9
2022-12-10,2022,12,4,49,10
2022-12-11,2022,12,4,49,11
2022-12-12,2022,12,4,50,12
2022-12-13,2022,12,4,50,13
2022-12-14,2022,12,4,50,14
2022-12-15,2022,12,4,50,15
2022-12-16,2022,12,4,50,16
2022-12-17,2022,12,4,50,17
2022-12-18,2022,12,4,50,18
2022-12-19,2022,12,4,51,19
2022-12-20,2022,12,4,51,20
2022-12-21,2022,12,4,51,21
2022-12-22,2022,12,4,51,22
2022-12-23,2022,12,4,51,23
2022-12-24,2022,12,4,51,24
2022-12-25,2022,12,4,51,25
2022-12-26,2022,12,4,52,26
2022-12-27,2022,12,4,52,27
2022-12-28,2022,12,4,52,28
2022-12-29,2022,12,4,52,29
2022-12-30,2022,12,4,52,30
2022-12-31,2022,12,4,52,31
2023-01-01,2023,1,1,52,1
2023-01-02,2023,1,1,1,2
2023-01-03,2023,1,1,1,3
2023-01-04,2023,1,1,1,4
2023-01-05,2023,1,1,1,5
2023-01-06,2023,1,1,1,6
2023-01-07,2023,1,1,1,7
2023-01-08,2023,1,1,1,8
2023-01-09,2023,1,1,2,9
2023-01-10,2023,1,1,2,10
2023-01-11,2023,1,1,2,11
2023-01-12,2023,1,1,2,12
2023-01-13,2023,1,1,2,13
2023-01-14,2023,1,1,2,14
2023-01-15,2023,1,1,2,15
2023-01-16,2023,1,1,3,16
2023-01-17,2023,1,1,3,17
2023-01-18,2023,1,1,3,18
2023-01-19,2023,1,1,3,19
2023-01-20,2023,1,1,3,20
2023-01-21,2023,1,1,3,21
2023-01-22,2023,1,1,3,22
2023-01-23,2023,1,1,4,23
2023-01-24,2023,1,1,4,24
2023-01-25,2023,1,1,4,25
2023-01-26,2023,1,1,4,26
2023-01-27,2023,1,1,4,27
2023-01-28,2023,1,1,4,28
2023-01-29,2023,1,1,4,29
2023-01-30,2023,1,1,5,30
2023-01-31,2023,1,1,5,31
2023-02-01,2023,2,1,5,1
2023-02-02,2023,2,1,5,2
2023-02-03,2023,2,1,5,3
2023-02-04,2023,2,1,5,4
2023-02-05,2023,2,1,5,5
2023-02-06,2023,2,1,6,6
2023-02-07,2023,2,1,6,7
2023-02-08,2023,2,1,6,8
2023-02-09,2023,2,1,6,9
2023-02-10,2023,2,1,6,10
2023-02-11,2023,2,1,6,11
2023-02-12,2023,2,1,6,12
2023-02-13,2023,2,1,7,13
2023-02-14,2023,2,1,7,14
2023-02-15,2023,2,1,7,15
2023-02-16,2023,2,1,7,16
2023-02-17,2023,2,1,7,17
2023-02-18,2023,2,1,7,18
2023-02-19,2023,2,1,7,19
2023-02-20,2023,2,1,8,20
2023-02-21,2023,2,1,8,21
2023-02-22,2023,2,1,8,22
2023-02-23,2023,2,1,8,23
2023-02-24,2023,2,1,8,24
2023-02-25,2023,2,1,8,25
2023-02-26,2023,2,1,8,26
2023-02-27,2023,2,1,9,27
2023-02-28,2023,2,1,9,28
2023-03-01,2023,3,1,9,1
2023-03-02,2023,3,1,9,2
2023-03-03,2023,3,1,9,3
2023-03-04,2023,3,1,9,4
2023-03-05,2023,3,1,9,5
2023-03-06,2023,3,1,10,6
2023-03-07,2023,3,1,10,7
2023-03-08,2023,3,1,10,8
2023-03-09,2023,3,1,10,9
2023-03-10,2023,3,1,10,10
2023-03-11,2023,3,1,10,11
2023-03-12,2023,3,1,10,12
2023-03-13,2023,3,1,11,13
2023-03-14,2023,3,1,11,14
2023-03-15,2023,3,1,11,15
2023-03-16,2023,3,1,11,16
2023-03-17,2023,3,1,11,17
2023-03-18,2023,3,1,11,18
2023-03-19,2023,3,1,11,19
2023-03-20,2023,3,1,12,20
2023-03-21,2023,3,1,12,21
2023-03-22,2023,3,1,12,22
2023-03-23,2023,3,1,12,23
2023-03-24,2023,3,1,12,24
2023-03-25,2023,3,1,12,25
2023-03-26,2023,3,1,12,26
2023-03-27,2023,3,1,13,27
2023-03-28,2023,3,1,13,28
2023-03-29,2023,3,1,13,29
2023-03-30,2023,3,1,13,30
2023-03-31,2023,3,1,13,31
2023-04-01,2023,4,2,13,1
2023-04-02,2023,4,2,13,2
2023-04-03,2023,4,2,14,3
2023-04-04,2023,4,2,14,4
2023-04-05,2023,4,2,14,5
2023-04-06,2023,4,2,14,6
2023-04-07,2023,4,2,14,7
2023-04-08,2023,4,2,14,8
2023-04-09,2023,4,2,14,9
2023-04-10,2023,4,2,15,10
2023-04-11,2023,4,2,15,11
2023-04-12,2023,4,2,15,12
2023-04-13,2023,4,2,15,13
2023-04-14,2023,4,2,15,14
2023-04-15,2023,4,2,15,15
2023-04-16,2023,4,2,15,16
2023-04-17,2023,4,2,16,17
2023-04-18,2023,4,2,16,18
2023-04-19,2023,4,2,16,19
2023-04-20,2023,4,2,16,20
2023-04-21,2023,4,2,16,21
2023-04-22,2023,4,2,16,22
2023-04-23,2023,4,2,16,23
2023-04-24,2023,4,2,17,24
2023-04-25,2023,4,2,17,25
2023-04-26,2023,4,2,17,26
2023-04-27,2023,4,2,17,27
2023-04-28,2023,4,2,17,28
2023-04-29,2023,4,2,17,29
2023-04-30,2023,4,2,17,30
2023-05-01,2023,5,2,18,1
2023-05-02,2023,5,2,18,2
2023-05-03,2023,5,2,18,3
2023-05-04,2023,5,2,18,4
2023-05-05,2023,5,2,18,5
2023-05-06,2023,5,2,18,6
2023-05-07,2023,5,2,18,7
2023-05-08,2023,5,2,19,8
2023-05-09,2023,5,2,19,9
2023-05-10,2023,5,2,19,10
2023-05-11,2023,5,2,19,11
2023-05-12,2023,5,2,19,12
2023-05-13,2023,5,2,19,13
2023-05-14,2023,5,2,19,14
2023-05-15,2023,5,2,20,15
2023-05-16,2023,5,2,20,16
2023-05-17,2023,5,2,20,17
2023-05-18,2023,5,2,20,18
2023-05-19,2023,5,2,20,19
2023-05-20,2023,5,2,20,20
2023-05-21,2023,5,2,20,21
2023-05-22,2023,5,2,21,22
2023-05-23,2023,5,2,21,23
2023-05-24,2023,5,2,21,24
2023-05-25,2023,5,2,21,25
2023-05-26,2023,5,2,21,26
2023-05-27,2023,5,2,21,27
2023-05-28,2023,5,2,21,28
2023-05-29,2023,5,2,22,29
2023-05-30,2023,5,2,22,30
2023-05-31,2023,5,2,22,31
2023-06-01,2023,6,2,22,1
2023-06-02,2023,6,2,22,2
2023-06-03,2023,6,2,22,3
2023-06-04,2023,6,2,22,4
2023-06-05,2023,6,2,23,5
2023-06-06,2023,6,2,23,6
2023-06-07,2023,6,2,23,7
2023-06-08,2023,6,2,23,8
2023-06-09,2023,6,2,23,9
2023-06-10,2023,6,2,23,10
2023-06-11,2023,6,2,23,11
2023-06-12,2023,6,2,24,12
2023-06-13,2023,6,2,24,13
2023-06-14,2023,6,2,24,14
2023-06-15,2023,6,2,24,15
2023-06-16,2023,6,2,24,16
2023-06-17,2023,6,2,24,17
2023-06-18,2023,6,2,24,18
2023-06-19,2023,6,2,25,19
2023-06-20,2023,6,2,25,20
2023-06-21,2023,6,2,25,21
2023-06-22,2023,6,2,25,22
2023-06-23,2023,6,2,25,23
2023-06-24,2023,6,2,25,24
2023-06-25,2023,6,2,25,25
2023-06-26,2023,6,2,26,26
2023-06-27,2023,6,2,26,27
2023-06-28,2023,6,2,26,28
2023-06-29,2023,6,2,26,29
2023-06-30,2023,6,2,26,30
2023-07-01,2023,7,3,26,1
2023-07-02,2023,7,3,26,2
2023-07-03,2023,7,3,27,3
2023-07-04,2023,7,3,27,4
2023-07-05,2023,7,3,27,5
2023-07-06,2023,7,3,27,6
2023-07-07,2023,7,3,27,7
2023-07-08,2023,7,3,27,8
2023-07-09,2023,7,3,27,9
2023-07-10,2023,7,3,28,10
2023-07-11,2023,7,3,28,11
2023-07-12,2023,7,3,28,12
2023-07-13,2023,7,3,28,13
2023-07-14,2023,7,3,28,14
2023-07-15,2023,7,3,28,15
2023-07-16,2023,7,3,28,16
2023-07-17,2023,7,3,29,17
2023-07-18,2023,7,3,29,18
2023-07-19,2023,7,3,29,19
2023-07-20,2023,7,3,29,20
2023-07-21,2023,7,3,29,21
2023-07-22,2023,7,3,29,22
2023-07-23,2023,7,3,29,23
2023-07-24,2023,7,3,30,24
2023-07-25,2023,7,3,30,25
2023-07-26,2023,7,3,30,26
2023-07-27,2023,7,3,30,27
2023-07-28,2023,7,3,30,28
2023-07-29,2023,7,3,30,29
2023-07-30,2023,7,3,30,30
2023-07-31,2023,7,3,31,31
2023-08-01,2023,8,3,31,1
2023-08-02,2023,8,3,31,2
2023-08-03,2023,8,3,31,3
2023-08-04,2023,8,3,31,4
2023-08-05,2023,8,3,31,5
2023-08-06,2023,8,3,31,6
2023-08-07,2023,8,3,32,7
2023-08-08,2023,8,3,32,8
2023-08-09,2023,8,3,32,9
2023-08-10,2023,8,3,32,10
2023-08-11,2023,8,3,32,11
2023-08-12,2023,8,3,32,12
2023-08-13,2023,8,3,32,13
2023-08-14,2023,8,3,33,14
2023-08-15,2023,8,3,33,15
2023-08-16,2023,8,3,33,16
2023-08-17,2023,8,3,33,17
2023-08-18,2023,8,3,33,18
2023-08-19,2023,8,3,33,19
2023-08-20,2023,8,3,33,20
2023-08-21,2023,8,3,34,21
2023-08-22,2023,8,3,34,22
2023-08-23,2023,8,3,34,23
2023-08-24,2023,8,3,34,24
2023-08-25,2023,8,3,34,25
2023-08-26,2023,8,3,34,26
2023-08-27,2023,8,3,34,27
2023-08-28,2023,8,3,35,28
2023-08-29,2023,8,3,35,29
2023-08-30,2023,8,3,35,30
2023-08-31,2023,8,3,35,31
2023-09-01,2023,9,3,35,1
2023-09-02,2023,9,3,35,2
2023-09-03,2023,9,3,35,3
2023-09-04,2023,9,3,36,4
2023-09-05,2023,9,3,36,5
2023-09-06,2023,9,3,36,6
2023-09-07,2023,9,3,36,7
2023-09-08,2023,9,3,36,8
2023-09-09,2023,9,3,36,9
2023-09-10,2023,9,3,36,10
2023-09-11,2023,9,3,37,11
2023-09-12,2023,9,3,37,12
2023-09-13,2023,9,3,37,13
2023-09-14,2023,9,3,37,14
2023-09-15,2023,9,3,37,15
2023-09-16,2023,9,3,37,16
2023-09-17,2023,9,3,37,17
2023-09-18,2023,9,3,38,18
2023-09-19,2023,9,3,38,19
2023-09-20,2023,9,3,38,20
2023-09-21,2023,9,3,38,21
2023-09-22,2023,9,3,38,22
2023-09-23,2023,9,3,38,23
2023-09-24,2023,9,3,38,24
2023-09-25,2023,9,3,39,25
2023-09-26,2023,9,3,39,26
2023-09-27,2023,9,3,39,27
2023-09-28,2023,9,3,39,28
2023-09-29,2023,9,3,39,29
2023-09-30,2023,9,3,39,30
2023-10-01,2023,10,4,39,1
2023-10-02,2023,10,4,40,2
2023-10-03,2023,10,4,40,3
2023-10-04,2023,10,4,40,4
2023-10-05,2023,10,4,40,5
2023-10-06,2023,10,4,40,6
2023-10-07,2023,10,4,40,7
2023-10-08,2023,10,4,40,8
2023-10-09,2023,10,4,41,9
2023-10-10,2023,10,4,41,10
2023-10-11,2023,10,4,41,11
2023-10-12,2023,10,4,41,12
2023-10-13,2023,10,4,41,13
2023-10-14,2023,10,4,41,14
2023-10-15,2023,10,4,41,15
2023-10-16,2023,10,4,42,16
2023-10-17,2023,10,4,42,17
2023-10-18,2023,10,4,42,18
2023-10-19,2023,10,4,42,19
2023-10-20,2023,10,4,42,20
2023-10-21,2023,10,4,42,21
2023-10-22,2023,10,4,42,22
2023-10-23,2023,10,4,43,23
2023-10-24,2023,10,4,43,24
2023-10-25,2023,10,4,43,25
2023-10-26,2023,10,4,43,26
2023-10-27,2023,10,4,43,27
2023-10-28,2023,10,4,43,28
2023-10-29,2023,10,4,43,29
2023-10-30,2023,10,4,44,30
2023-10-31,2023,10,4,44,31
2023-11-01,2023,11,4,44,1
2023-11-02,2023,11,4,44,2
2023-11-03,2023,11,4,44,3
2023-11-04,2023,11,4,44,4
2023-11-05,2023,11,4,44,5
2023-11-06,2023,11,4,45,6
2023-11-07,2023,11,4,45,7
2023-11-08,2023,11,4,45,8
2023-11-09,2023,11,4,45,9
2023-11-10,2023,11,4,45,10
2023-11-11,2023,11,4,45,11
2023-11-12,2023,11,4,45,12
2023-11-13,2023,11,4,46,13
2023-11-14,2023,11,4,46,14
2023-11-15,2023,11,4,46,15
2023-11-16,2023,11,4,46,16
2023-11-17,2023,11,4,46,17
2023-11-18,2023,11,4,46,18
2023-11-19,2023,11,4,46,19
2023-11-20,2023,11,4,47,20
2023-11-21,2023,11,4,47,21
2023-11-22,2023,11,4,47,22
2023-11-23,2023,11,4,47,23
2023-11-24,2023,11,4,47,24
2023-11-25,2023,11,4,47,25
2023-11-26,2023,11,4,47,26
2023-11-27,2023,11,4,48,27
2023-11-28,2023,11,4,48,28
2023-11-29,2023,11,4,48,29
2023-11-30,2023,11,4,48,30
2023-12-01,2023,12,4,48,1
2023-12-02,2023,12,4,48,2
2023-12-03,2023,12,4,48,3
2023-12-04,2023,12,4,49,4
2023-12-05,2023,12,4,49,5
2023-12-06,2023,12,4,49,6
2023-12-07,2023,12,4,49,7
2023-12-08,2023,12,4,49,8
2023-12-09,2023,12,4,49,9
2023-12-10,2023,12,4,49,10
2023-12-11,2023,12,4,50,11
2023-12-12,2023,12,4,50,12
2023-12-13,2023,12,4,50,13
2023-12-14,2023,12,4,50,14
2023-12-15,2023,12,4,50,15
2023-12-16,2023,12,4,50,16
2023-12-17,2023,12,4,50,17
2023-12-18,2023,12,4,51,18
2023-12-19,2023,12,4,51,19
2023-12-20,2023,12,4,51,20
2023-12-21,2023,12,4,51,21
2023-12-22,2023,12,4,51,22
2023-12-23,2023,12,4,51,23
2023-12-24,2023,12,4,51,24
2023-12-25,2023,12,4,52,25
2023-12-26,2023,12,4,52,26
2023-12-27,2023,12,4,52,27
2023-12-28,2023,12,4,52,28
2023-12-29,2023,12,4,52,29
2023-12-30,2023,12,4,52,30
2023-12-31,2023,12,4,52,31
2024-01-01,2024,1,1,1,1
2024-01-02,2024,1,1,1,2
2024-01-03,2024,1,1,1,3
2024-01-04,2024,1,1,1,4
2024-01-05,2024,1,1,1,5
2024-01-06,2024,1,1,1,6
2024-01-07,2024,1,1,1,7
2024-01-08,2024,1,1,2,8
2024-01-09,2024,1,1,2,9
2024-01-10,2024,1,1,2,10
2024-01-11,2024,1,1,2,11
2024-01-12,2024,1,1,2,12
2024-01-13,2024,1,1,2,13
2024-01-14,2024,1,1,2,14
2024-01-15,2024,1,1,3,15
2024-01-16,2024,1,1,3,16
2024-01-17,2024,1,1,3,17
2024-01-18,2024,1,1,3,18
2024-01-19,2024,1,1,3,19
2024-01-20,2024,1,1,3,20
2024-01-21,2024,1,1,3,21
2024-01-22,2024,1,1,4,22
2024-01-23,2024,1,1,4,23
2024-01-24,2024,1,1,4,24
2024-01-25,2024,1,1,4,25
2024-01-26,2024,1,1,4,26
2024-01-27,2024,1,1,4,27
2024-01-28,2024,1,1,4,28
2024-01-29,2024,1,1,5,29
2024-01-30,2024,1,1,5,30
2024-01-31,2024,1,1,5,31
2024-02-01,2024,2,1,5,1
2024-02-02,2024,2,1,5,2
2024-02-03,2024,2,1,5,3
2024-02-04,2024,2,1,5,4
2024-02-05,2024,2,1,6,5
2024-02-06,2024,2,1,6,6
2024-02-07,2024,2,1,6,7
2024-02-08,2024,2,1,6,8
2024-02-09,2024,2,1,6,9
2024-02-10,2024,2,1,6,10
2024-02-11,2024,2,1,6,11
2024-02-12,2024,2,1,7,12
2024-02-13,2024,2,1,7,13
2024-02-14,2024,2,1,7,14
2024-02-15,2024,2,1,7,15
2024-02-16,2024,2,1,7,16
2024-02-17,2024,2,1,7,17
2024-02-18,2024,2,1,7,18
2024-02-19,2024,2,1,8,19
2024-02-20,2024,2,1,8,20
2024-02-21,2024,2,1,8,21
2024-02-22,2024,2,1,8,22
2024-02-23,2024,2,1,8,23
2024-02-24,2024,2,1,8,24
2024-02-25,2024,2,1,8,25
2024-02-26,2024,2,1,9,26
2024-02-27,2024,2,1,9,27
2024-02-28,2024,2,1,9,28
2024-02-29,2024,2,1,9,29
2024-03-01,2024,3,1,9,1
2024-03-02,2024,3,1,9,2
2024-03-03,2024,3,1,9,3
2024-03-04,2024,3,1,10,4
2024-03-05,2024,3,1,10,5
2024-03-06,2024,3,1,10,6
2024-03-07,2024,3,1,10,7
2024-03-08,2024,3,1,10,8
2024-03-09,2024,3,1,10,9
2024-03-10,2024,3,1,10,10
2024-03-11,2024,3,1,11,11
2024-03-12,2024,3,1,11,12
2024-03-13,2024,3,1,11,13
2024-03-14,2024,3,1,11,14
2024-03-15,2024,3,1,11,15
2024-03-16,2024,3,1,11,16
2024-03-17,2024,3,1,11,17
2024-03-18,2024,3,1,12,18
2024-03-19,2024,3,1,12,19
2024-03-20,2024,3,1,12,20
2024-03-21,2024,3,1,12,21
2024-03-22,2024,3,1,12,22
2024-03-23,2024,3,1,12,23
2024-03-24,2024,3,1,12,24
2024-03-25,2024,3,1,13,25
2024-03-26,2024,3,1,13,26
2024-03-27,2024,3,1,13,27
2024-03-28,2024,3,1,13,28
2024-03-29,2024,3,1,13,29
2024-03-30,2024,3,1,13,30
2024-03-31,2024,3,1,13,31
